age,sex,area,region,year,count
5-9,Female,Urban,Northeast,2033,315262
10-14,Female,Urban,Northeast,2033,322286
15-17,Female,Urban,Northeast,2033,191793
2-4,Male,Urban,Northeast,2033,181882
5-9,Male,Urban,Northeast,2033,329428
10-14,Male,Urban,Northeast,2033,336124
15-17,Male,Urban,Northeast,2033,200788
2-4,Female,Rural,South,2033,69842
5-9,Female,Rural,South,2033,123287
10-14,Female,Rural,South,2033,132960
15-17,Female,Rural,South,2033,84933
2-4,Male,Rural,South,2033,72890
5-9,Male,Rural,South,2033,128628
10-14,Male,Rural,South,2033,138478
15-17,Male,Rural,South,2033,88576
2-4,Female,Urban,South,2033,89644
5-9,Female,Urban,South,2033,158240
10-14,Female,Urban,South,2033,170655
15-17,Female,Urban,South,2033,109013
2-4,Male,Urban,South,2033,93556
5-9,Male,Urban,South,2033,165095
10-14,Male,Urban,South,2033,177739
15-17,Male,Urban,South,2033,113689
2-4,Female,Rural,West,2033,19442
5-9,Female,Rural,West,2033,35580
10-14,Female,Rural,West,2033,39472
15-17,Female,Rural,West,2033,25613
2-4,Male,Rural,West,2033,20283
5-9,Male,Rural,West,2033,37063
10-14,Male,Rural,West,2033,41045
15-17,Male,Rural,West,2033,26804
2-4,Female,Urban,West,2033,22622
5-9,Female,Urban,West,2033,41399
10-14,Female,Urban,West,2033,45928
15-17,Female,Urban,West,2033,29802
2-4,Male,Urban,West,2033,23600
5-9,Male,Urban,West,2033,43125
10-14,Male,Urban,West,2033,47757
15-17,Male,Urban,West,2033,31187
2-4,Female,Rural,Bangkok,2034,0
5-9,Female,Rural,Bangkok,2034,0
10-14,Female,Rural,Bangkok,2034,0
15-17,Female,Rural,Bangkok,2034,0
2-4,Male,Rural,Bangkok,2034,0
5-9,Male,Rural,Bangkok,2034,0
10-14,Male,Rural,Bangkok,2034,0
15-17,Male,Rural,Bangkok,2034,0
2-4,Female,Urban,Bangkok,2034,69516
5-9,Female,Urban,Bangkok,2034,131067
10-14,Female,Urban,Bangkok,2034,155459
15-17,Female,Urban,Bangkok,2034,112198
2-4,Male,Urban,Bangkok,2034,76239
5-9,Male,Urban,Bangkok,2034,143857
10-14,Male,Urban,Bangkok,2034,170560
15-17,Male,Urban,Bangkok,2034,121033
2-4,Female,Rural,Periphery,2034,12440
5-9,Female,Rural,Periphery,2034,23542
10-14,Female,Rural,Periphery,2034,27093
15-17,Female,Rural,Periphery,2034,19408
2-4,Male,Rural,Periphery,2034,12967
5-9,Male,Rural,Periphery,2034,24440
10-14,Male,Rural,Periphery,2034,28173
15-17,Male,Rural,Periphery,2034,19914
2-4,Female,Urban,Periphery,2034,48895
5-9,Female,Urban,Periphery,2034,92529
10-14,Female,Urban,Periphery,2034,106486
15-17,Female,Urban,Periphery,2034,76279
2-4,Male,Urban,Periphery,2034,50967
5-9,Male,Urban,Periphery,2034,96058
10-14,Male,Urban,Periphery,2034,110729
15-17,Male,Urban,Periphery,2034,78269
2-4,Female,Rural,Central,2034,10131
5-9,Female,Rural,Central,2034,18707
10-14,Female,Rural,Central,2034,21101
15-17,Female,Rural,Central,2034,14040
2-4,Male,Rural,Central,2034,10583
5-9,Male,Rural,Central,2034,19524
10-14,Male,Rural,Central,2034,22056
15-17,Male,Rural,Central,2034,14726
2-4,Female,Urban,Central,2034,20931
5-9,Female,Urban,Central,2034,38651
10-14,Female,Urban,Central,2034,43596
15-17,Female,Urban,Central,2034,29009
2-4,Male,Urban,Central,2034,21865
5-9,Male,Urban,Central,2034,40339
10-14,Male,Urban,Central,2034,45569
15-17,Male,Urban,Central,2034,30425
2-4,Female,Rural,North,2034,43854
5-9,Female,Rural,North,2034,81747
10-14,Female,Rural,North,2034,87985
15-17,Female,Rural,North,2034,55038
2-4,Male,Rural,North,2034,45848
5-9,Male,Rural,North,2034,85408
10-14,Male,Rural,North,2034,91832
15-17,Male,Rural,North,2034,57539
2-4,Female,Urban,North,2034,75976
5-9,Female,Urban,North,2034,141625
10-14,Female,Urban,North,2034,152431
15-17,Female,Urban,North,2034,95351
2-4,Male,Urban,North,2034,79431
5-9,Male,Urban,North,2034,147967
10-14,Male,Urban,North,2034,159097
15-17,Male,Urban,North,2034,99685
2-4,Female,Rural,East,2034,19316
5-9,Female,Rural,East,2034,33424
10-14,Female,Rural,East,2034,36398
15-17,Female,Rural,East,2034,24370
2-4,Male,Rural,East,2034,20142
5-9,Male,Rural,East,2034,34811
10-14,Male,Rural,East,2034,37876
15-17,Male,Rural,East,2034,25242
2-4,Female,Urban,East,2034,70258
5-9,Female,Urban,East,2034,121568
10-14,Female,Urban,East,2034,132384
15-17,Female,Urban,East,2034,88637
2-4,Male,Urban,East,2034,73259
5-9,Male,Urban,East,2034,126613
10-14,Male,Urban,East,2034,137762
15-17,Male,Urban,East,2034,91810
2-4,Female,Rural,Northeast,2034,89584
5-9,Female,Rural,Northeast,2034,164143
10-14,Female,Rural,Northeast,2034,169446
15-17,Female,Rural,Northeast,2034,100347
2-4,Male,Rural,Northeast,2034,93628
5-9,Male,Rural,Northeast,2034,171549
10-14,Male,Rural,Northeast,2034,176758
15-17,Male,Rural,Northeast,2034,105068
2-4,Female,Urban,Northeast,2034,172064
5-9,Female,Urban,Northeast,2034,315269
10-14,Female,Urban,Northeast,2034,325455
15-17,Female,Urban,Northeast,2034,192737
2-4,Male,Urban,Northeast,2034,179832
5-9,Male,Urban,Northeast,2034,329494
10-14,Male,Urban,Northeast,2034,339499
15-17,Male,Urban,Northeast,2034,201805
2-4,Female,Rural,South,2034,67682
5-9,Female,Rural,South,2034,119092
10-14,Female,Rural,South,2034,128014
15-17,Female,Rural,South,2034,81987
2-4,Male,Rural,South,2034,70645
5-9,Male,Rural,South,2034,124276
10-14,Male,Rural,South,2034,133359
15-17,Male,Rural,South,2034,85521
2-4,Female,Urban,South,2034,90291
5-9,Female,Urban,South,2034,158876
10-14,Female,Urban,South,2034,170778
15-17,Female,Urban,South,2034,109376
2-4,Male,Urban,South,2034,94244
5-9,Male,Urban,South,2034,165792
10-14,Male,Urban,South,2034,177908
15-17,Male,Urban,South,2034,114091
2-4,Female,Rural,West,2034,18855
5-9,Female,Rural,West,2034,34466
10-14,Female,Rural,West,2034,38183
15-17,Female,Rural,West,2034,24826
2-4,Male,Rural,West,2034,19673
5-9,Male,Rural,West,2034,35909
10-14,Male,Rural,West,2034,39713
15-17,Male,Rural,West,2034,25985
2-4,Female,Urban,West,2034,22456
5-9,Female,Urban,West,2034,41047
10-14,Female,Urban,West,2034,45474
15-17,Female,Urban,West,2034,29567
2-4,Male,Urban,West,2034,23429
5-9,Male,Urban,West,2034,42766
10-14,Male,Urban,West,2034,47296
15-17,Male,Urban,West,2034,30948
2-4,Female,Rural,Bangkok,2035,0
5-9,Female,Rural,Bangkok,2035,0
10-14,Female,Rural,Bangkok,2035,0
15-17,Female,Rural,Bangkok,2035,0
2-4,Male,Rural,Bangkok,2035,0
5-9,Male,Rural,Bangkok,2035,0
10-14,Male,Rural,Bangkok,2035,0
15-17,Male,Rural,Bangkok,2035,0
2-4,Female,Urban,Bangkok,2035,67280
5-9,Female,Urban,Bangkok,2035,125508
10-14,Female,Urban,Bangkok,2035,148885
15-17,Female,Urban,Bangkok,2035,109099
2-4,Male,Urban,Bangkok,2035,73797
5-9,Male,Urban,Bangkok,2035,137785
10-14,Male,Urban,Bangkok,2035,163391
15-17,Male,Urban,Bangkok,2035,117706
2-4,Female,Rural,Periphery,2035,11947
5-9,Female,Rural,Periphery,2035,22542
10-14,Female,Rural,Periphery,2035,25913
15-17,Female,Rural,Periphery,2035,18695
2-4,Male,Rural,Periphery,2035,12455
5-9,Male,Rural,Periphery,2035,23407
10-14,Male,Rural,Periphery,2035,26952
15-17,Male,Rural,Periphery,2035,19186
2-4,Female,Urban,Periphery,2035,48438
5-9,Female,Urban,Periphery,2035,91396
10-14,Female,Urban,Periphery,2035,105062
15-17,Female,Urban,Periphery,2035,75798
2-4,Male,Urban,Periphery,2035,50497
5-9,Male,Urban,Periphery,2035,94901
10-14,Male,Urban,Periphery,2035,109275
15-17,Male,Urban,Periphery,2035,77787
2-4,Female,Rural,Central,2035,9755
5-9,Female,Rural,Central,2035,18002
10-14,Female,Rural,Central,2035,20269
15-17,Female,Rural,Central,2035,13508
2-4,Male,Rural,Central,2035,10192
5-9,Male,Rural,Central,2035,18793
10-14,Male,Rural,Central,2035,21192
15-17,Male,Rural,Central,2035,14172
2-4,Female,Urban,Central,2035,20659
5-9,Female,Urban,Central,2035,38125
10-14,Female,Urban,Central,2035,42925
15-17,Female,Urban,Central,2035,28608
2-4,Male,Urban,Central,2035,21584
5-9,Male,Urban,Central,2035,39799
10-14,Male,Urban,Central,2035,44880
15-17,Male,Urban,Central,2035,30013
2-4,Female,Rural,North,2035,41799
5-9,Female,Rural,North,2035,78434
10-14,Female,Rural,North,2035,84926
15-17,Female,Rural,North,2035,53187
2-4,Male,Rural,North,2035,43705
5-9,Male,Rural,North,2035,81962
10-14,Male,Rural,North,2035,88660
15-17,Male,Rural,North,2035,55615
2-4,Female,Urban,North,2035,75001
5-9,Female,Urban,North,2035,140737
10-14,Female,Urban,North,2035,152384
15-17,Female,Urban,North,2035,95436
2-4,Male,Urban,North,2035,78421
5-9,Male,Urban,North,2035,147066
10-14,Male,Urban,North,2035,159085
15-17,Male,Urban,North,2035,99792
2-4,Female,Rural,East,2035,18734
5-9,Female,Rural,East,2035,32142
10-14,Female,Rural,East,2035,34789
15-17,Female,Rural,East,2035,23386
2-4,Male,Rural,East,2035,19537
5-9,Male,Rural,East,2035,33483
10-14,Male,Rural,East,2035,36212
15-17,Male,Rural,East,2035,24229
2-4,Female,Urban,East,2035,70807
5-9,Female,Urban,East,2035,121485
10-14,Female,Urban,East,2035,131488
15-17,Female,Urban,East,2035,88392
2-4,Male,Urban,East,2035,73842
5-9,Male,Urban,East,2035,126555
10-14,Male,Urban,East,2035,136868
15-17,Male,Urban,East,2035,91579
2-4,Female,Rural,Northeast,2035,85549
5-9,Female,Rural,Northeast,2035,158455
10-14,Female,Rural,Northeast,2035,165394
15-17,Female,Rural,Northeast,2035,97813
2-4,Male,Rural,Northeast,2035,89421
5-9,Male,Rural,Northeast,2035,165633
10-14,Male,Rural,Northeast,2035,172566
15-17,Male,Rural,Northeast,2035,102430
2-4,Female,Urban,Northeast,2035,169617
5-9,Female,Urban,Northeast,2035,314166
10-14,Female,Urban,Northeast,2035,327923
15-17,Female,Urban,Northeast,2035,193931
2-4,Male,Urban,Northeast,2035,177293
5-9,Male,Urban,Northeast,2035,328397
10-14,Male,Urban,Northeast,2035,342143
15-17,Male,Urban,Northeast,2035,203086
2-4,Female,Rural,South,2035,65643
5-9,Female,Rural,South,2035,115163
10-14,Female,Rural,South,2035,123343
15-17,Female,Rural,South,2035,79074
2-4,Male,Rural,South,2035,68526
5-9,Male,Rural,South,2035,120199
10-14,Male,Rural,South,2035,128523
15-17,Male,Rural,South,2035,82500
2-4,Female,Urban,South,2035,90906
5-9,Female,Urban,South,2035,159482
10-14,Female,Urban,South,2035,170811
15-17,Female,Urban,South,2035,109506
2-4,Male,Urban,South,2035,94897
5-9,Male,Urban,South,2035,166457
10-14,Male,Urban,South,2035,177985
15-17,Male,Urban,South,2035,114250
2-4,Female,Rural,West,2035,18295
5-9,Female,Rural,West,2035,33418
10-14,Female,Rural,West,2035,36961
15-17,Female,Rural,West,2035,24057
2-4,Male,Rural,West,2035,19090
5-9,Male,Rural,West,2035,34824
10-14,Male,Rural,West,2035,38451
15-17,Male,Rural,West,2035,25185
2-4,Female,Urban,West,2035,22271
5-9,Female,Urban,West,2035,40682
10-14,Female,Urban,West,2035,44995
15-17,Female,Urban,West,2035,29286
2-4,Male,Urban,West,2035,23239
5-9,Male,Urban,West,2035,42393
10-14,Male,Urban,West,2035,46809
15-17,Male,Urban,West,2035,30660
2-4,Female,Rural,Bangkok,2036,0
5-9,Female,Rural,Bangkok,2036,0
10-14,Female,Rural,Bangkok,2036,0
15-17,Female,Rural,Bangkok,2036,0
2-4,Male,Rural,Bangkok,2036,0
5-9,Male,Rural,Bangkok,2036,0
10-14,Male,Rural,Bangkok,2036,0
15-17,Male,Rural,Bangkok,2036,0
2-4,Female,Urban,Bangkok,2036,65317
5-9,Female,Urban,Bangkok,2036,120345
10-14,Female,Urban,Bangkok,2036,142408
15-17,Female,Urban,Bangkok,2036,105642
2-4,Male,Urban,Bangkok,2036,71651
5-9,Male,Urban,Bangkok,2036,132144
10-14,Male,Urban,Bangkok,2036,156324
15-17,Male,Urban,Bangkok,2036,113992
2-4,Female,Rural,Periphery,2036,11487
5-9,Female,Rural,Periphery,2036,21624
10-14,Female,Rural,Periphery,2036,24800
15-17,Female,Rural,Periphery,2036,17983
2-4,Male,Rural,Periphery,2036,11977
5-9,Male,Rural,Periphery,2036,22457
10-14,Male,Rural,Periphery,2036,25801
15-17,Male,Rural,Periphery,2036,18457
2-4,Female,Urban,Periphery,2036,47974
5-9,Female,Urban,Periphery,2036,90307
10-14,Female,Urban,Periphery,2036,103573
15-17,Female,Urban,Periphery,2036,75101
2-4,Male,Urban,Periphery,2036,50019
5-9,Male,Urban,Periphery,2036,93788
10-14,Male,Urban,Periphery,2036,107751
15-17,Male,Urban,Periphery,2036,77083
2-4,Female,Rural,Central,2036,9400
5-9,Female,Rural,Central,2036,17346
10-14,Female,Rural,Central,2036,19495
15-17,Female,Rural,Central,2036,12994
2-4,Male,Rural,Central,2036,9822
5-9,Male,Rural,Central,2036,18111
10-14,Male,Rural,Central,2036,20388
15-17,Male,Rural,Central,2036,13636
2-4,Female,Urban,Central,2036,20371
5-9,Female,Urban,Central,2036,37591
10-14,Female,Urban,Central,2036,42248
15-17,Female,Urban,Central,2036,28161
2-4,Male,Urban,Central,2036,21286
5-9,Male,Urban,Central,2036,39250
10-14,Male,Urban,Central,2036,44184
15-17,Male,Urban,Central,2036,29551
2-4,Female,Rural,North,2036,39828
5-9,Female,Rural,North,2036,75225
10-14,Female,Rural,North,2036,81976
15-17,Female,Rural,North,2036,51441
2-4,Male,Rural,North,2036,41648
5-9,Male,Rural,North,2036,78623
10-14,Male,Rural,North,2036,85600
15-17,Male,Rural,North,2036,53799
2-4,Female,Urban,North,2036,73873
5-9,Female,Urban,North,2036,139528
10-14,Female,Urban,North,2036,152049
15-17,Female,Urban,North,2036,95412
2-4,Male,Urban,North,2036,77250
5-9,Male,Urban,North,2036,145829
10-14,Male,Urban,North,2036,158771
15-17,Male,Urban,North,2036,99787
2-4,Female,Rural,East,2036,18201
5-9,Female,Rural,East,2036,31019
10-14,Female,Rural,East,2036,33309
15-17,Female,Rural,East,2036,22432
2-4,Male,Rural,East,2036,18983
5-9,Male,Rural,East,2036,32320
10-14,Male,Rural,East,2036,34682
15-17,Male,Rural,East,2036,23246
2-4,Female,Urban,East,2036,71340
5-9,Female,Urban,East,2036,121581
10-14,Female,Urban,East,2036,130559
15-17,Female,Urban,East,2036,87924
2-4,Male,Urban,East,2036,74408
5-9,Male,Urban,East,2036,126683
10-14,Male,Urban,East,2036,135939
15-17,Male,Urban,East,2036,91117
2-4,Female,Rural,Northeast,2036,81668
5-9,Female,Rural,Northeast,2036,152780
10-14,Female,Rural,Northeast,2036,161373
15-17,Female,Rural,Northeast,2036,95602
2-4,Male,Rural,Northeast,2036,85372
5-9,Male,Rural,Northeast,2036,159727
10-14,Male,Rural,Northeast,2036,168405
15-17,Male,Rural,Northeast,2036,100130
2-4,Female,Urban,Northeast,2036,166773
5-9,Female,Urban,Northeast,2036,311990
10-14,Female,Urban,Northeast,2036,329538
15-17,Female,Urban,Northeast,2036,195228
2-4,Male,Urban,Northeast,2036,174337
5-9,Male,Urban,Northeast,2036,326175
10-14,Male,Urban,Northeast,2036,343898
15-17,Male,Urban,Northeast,2036,204475
2-4,Female,Rural,South,2036,63715
5-9,Female,Rural,South,2036,111480
10-14,Female,Rural,South,2036,118962
15-17,Female,Rural,South,2036,76213
2-4,Male,Rural,South,2036,66520
5-9,Male,Rural,South,2036,116376
10-14,Male,Rural,South,2036,123987
15-17,Male,Rural,South,2036,79531
2-4,Female,Urban,South,2036,91477
5-9,Female,Urban,South,2036,160052
10-14,Female,Urban,South,2036,170794
15-17,Female,Urban,South,2036,109419
2-4,Male,Urban,South,2036,95503
5-9,Male,Urban,South,2036,167081
10-14,Male,Urban,South,2036,178009
15-17,Male,Urban,South,2036,114182
2-4,Female,Rural,West,2036,17756
5-9,Female,Rural,West,2036,32431
10-14,Female,Rural,West,2036,35810
15-17,Female,Rural,West,2036,23305
2-4,Male,Rural,West,2036,18529
5-9,Male,Rural,West,2036,33801
10-14,Male,Rural,West,2036,37261
15-17,Male,Rural,West,2036,24403
2-4,Female,Urban,West,2036,22065
5-9,Female,Urban,West,2036,40302
10-14,Female,Urban,West,2036,44501
15-17,Female,Urban,West,2036,28962
2-4,Male,Urban,West,2036,23027
5-9,Male,Urban,West,2036,42005
10-14,Male,Urban,West,2036,46305
15-17,Male,Urban,West,2036,30326
2-4,Female,Rural,Bangkok,2037,0
5-9,Female,Rural,Bangkok,2037,0
10-14,Female,Rural,Bangkok,2037,0
15-17,Female,Rural,Bangkok,2037,0
2-4,Male,Rural,Bangkok,2037,0
5-9,Male,Rural,Bangkok,2037,0
10-14,Male,Rural,Bangkok,2037,0
15-17,Male,Rural,Bangkok,2037,0
2-4,Female,Urban,Bangkok,2037,63610
5-9,Female,Urban,Bangkok,2037,115597
10-14,Female,Urban,Bangkok,2037,136137
15-17,Female,Urban,Bangkok,2037,101970
2-4,Male,Urban,Bangkok,2037,69786
5-9,Male,Urban,Bangkok,2037,126953
10-14,Male,Urban,Bangkok,2037,149478
15-17,Male,Urban,Bangkok,2037,110047
2-4,Female,Rural,Periphery,2037,11058
5-9,Female,Rural,Periphery,2037,20780
10-14,Female,Rural,Periphery,2037,23759
15-17,Female,Rural,Periphery,2037,17288
2-4,Male,Rural,Periphery,2037,11531
5-9,Male,Rural,Periphery,2037,21585
10-14,Male,Rural,Periphery,2037,24724
15-17,Male,Rural,Periphery,2037,17747
2-4,Female,Urban,Periphery,2037,47500
5-9,Female,Urban,Periphery,2037,89258
10-14,Female,Urban,Periphery,2037,102055
15-17,Female,Urban,Periphery,2037,74259
2-4,Male,Urban,Periphery,2037,49529
5-9,Male,Urban,Periphery,2037,92715
10-14,Male,Urban,Periphery,2037,106198
15-17,Male,Urban,Periphery,2037,76231
2-4,Female,Rural,Central,2037,9062
5-9,Female,Rural,Central,2037,16733
10-14,Female,Rural,Central,2037,18775
15-17,Female,Rural,Central,2037,12508
2-4,Male,Rural,Central,2037,9470
5-9,Male,Rural,Central,2037,17475
10-14,Male,Rural,Central,2037,19640
15-17,Male,Rural,Central,2037,13129
2-4,Female,Urban,Central,2037,20065
5-9,Female,Urban,Central,2037,37051
10-14,Female,Urban,Central,2037,41572
15-17,Female,Urban,Central,2037,27696
2-4,Male,Urban,Central,2037,20968
5-9,Male,Urban,Central,2037,38693
10-14,Male,Urban,Central,2037,43487
15-17,Male,Urban,Central,2037,29070
2-4,Female,Rural,North,2037,37942
5-9,Female,Rural,North,2037,72122
10-14,Female,Rural,North,2037,79119
15-17,Female,Rural,North,2037,49813
2-4,Male,Rural,North,2037,39680
5-9,Male,Rural,North,2037,75391
10-14,Male,Rural,North,2037,82635
15-17,Male,Rural,North,2037,52106
2-4,Female,Urban,North,2037,72609
5-9,Female,Urban,North,2037,138016
10-14,Female,Urban,North,2037,151407
15-17,Female,Urban,North,2037,95325
2-4,Male,Urban,North,2037,75935
5-9,Male,Urban,North,2037,144273
10-14,Male,Urban,North,2037,158136
15-17,Male,Urban,North,2037,99714
2-4,Female,Rural,East,2037,17707
5-9,Female,Rural,East,2037,30041
10-14,Female,Rural,East,2037,31962
15-17,Female,Rural,East,2037,21526
2-4,Male,Rural,East,2037,18471
5-9,Male,Rural,East,2037,31308
10-14,Male,Rural,East,2037,33288
15-17,Male,Rural,East,2037,22313
2-4,Female,Urban,East,2037,71829
5-9,Female,Urban,East,2037,121860
10-14,Female,Urban,East,2037,129653
15-17,Female,Urban,East,2037,87319
2-4,Male,Urban,East,2037,74926
5-9,Male,Urban,East,2037,126999
10-14,Male,Urban,East,2037,135032
15-17,Male,Urban,East,2037,90513
2-4,Female,Rural,Northeast,2037,77953
5-9,Female,Rural,Northeast,2037,147143
10-14,Female,Rural,Northeast,2037,157320
15-17,Female,Rural,Northeast,2037,93678
2-4,Male,Rural,Northeast,2037,81495
5-9,Male,Rural,Northeast,2037,153856
10-14,Male,Rural,Northeast,2037,164208
15-17,Male,Rural,Northeast,2037,98130
2-4,Female,Urban,Northeast,2037,163606
5-9,Female,Urban,Northeast,2037,308819
10-14,Female,Urban,Northeast,2037,330178
15-17,Female,Urban,Northeast,2037,196609
2-4,Male,Urban,Northeast,2037,171040
5-9,Male,Urban,Northeast,2037,322909
10-14,Male,Urban,Northeast,2037,344635
15-17,Male,Urban,Northeast,2037,205953
2-4,Female,Rural,South,2037,61883
5-9,Female,Rural,South,2037,108030
10-14,Female,Rural,South,2037,114869
15-17,Female,Rural,South,2037,73474
2-4,Male,Rural,South,2037,64613
5-9,Male,Rural,South,2037,112793
10-14,Male,Rural,South,2037,119748
15-17,Male,Rural,South,2037,76687
2-4,Female,Urban,South,2037,91989
5-9,Female,Urban,South,2037,160584
10-14,Female,Urban,South,2037,170751
15-17,Female,Urban,South,2037,109218
2-4,Male,Urban,South,2037,96046
5-9,Male,Urban,South,2037,167666
10-14,Male,Urban,South,2037,178004
15-17,Male,Urban,South,2037,113995
2-4,Female,Rural,West,2037,17235
5-9,Female,Rural,West,2037,31500
10-14,Female,Rural,West,2037,34726
15-17,Female,Rural,West,2037,22589
2-4,Male,Rural,West,2037,17987
5-9,Male,Rural,West,2037,32836
10-14,Male,Rural,West,2037,36141
15-17,Male,Rural,West,2037,23657
2-4,Female,Urban,West,2037,21836
5-9,Female,Urban,West,2037,39909
10-14,Female,Urban,West,2037,43996
15-17,Female,Urban,West,2037,28619
2-4,Male,Urban,West,2037,22789
5-9,Male,Urban,West,2037,41602
10-14,Male,Urban,West,2037,45789
15-17,Male,Urban,West,2037,29972
2-4,Female,Rural,Bangkok,2038,0
5-9,Female,Rural,Bangkok,2038,0
10-14,Female,Rural,Bangkok,2038,0
15-17,Female,Rural,Bangkok,2038,0
2-4,Male,Rural,Bangkok,2038,0
5-9,Male,Rural,Bangkok,2038,0
10-14,Male,Rural,Bangkok,2038,0
15-17,Male,Rural,Bangkok,2038,0
2-4,Female,Urban,Bangkok,2038,62139
5-9,Female,Urban,Bangkok,2038,111278
10-14,Female,Urban,Bangkok,2038,130163
15-17,Female,Urban,Bangkok,2038,98123
2-4,Male,Urban,Bangkok,2038,68178
5-9,Male,Urban,Bangkok,2038,122231
10-14,Male,Urban,Bangkok,2038,142954
15-17,Male,Urban,Bangkok,2038,105911
2-4,Female,Rural,Periphery,2038,10657
5-9,Female,Rural,Periphery,2038,20002
10-14,Female,Rural,Periphery,2038,22793
15-17,Female,Rural,Periphery,2038,16619
2-4,Male,Rural,Periphery,2038,11113
5-9,Male,Rural,Periphery,2038,20780
10-14,Male,Rural,Periphery,2038,23723
15-17,Male,Rural,Periphery,2038,17063
2-4,Female,Urban,Periphery,2038,47012
5-9,Female,Urban,Periphery,2038,88236
10-14,Female,Urban,Periphery,2038,100546
15-17,Female,Urban,Periphery,2038,73310
2-4,Male,Urban,Periphery,2038,49024
5-9,Male,Urban,Periphery,2038,91668
10-14,Male,Urban,Periphery,2038,104651
15-17,Male,Urban,Periphery,2038,75271
2-4,Female,Rural,Central,2038,8739
5-9,Female,Rural,Central,2038,16160
